Year,Non_Dale_Chall_Words
1959,"[""orleans 1814 colonel jackson mississip beans bloody british orleans fired guns british comin nigh fired runnin mississippi mexico looked two british of'em two beatin drums stepped two bugles bales two two fired guns british comin nigh fired runnin mississippi mexico 'em two muskets two 'till looked 'em two two 'till faces opened guns 'em fired guns british comin nigh fired runnin mississippi mexico yeah briars hup two brambles hup two bushes hup two rabbit hup two hup two hounds 'em two mississippi mexico two hup two fired 'til melted grabbed fired filled balls powdered touched gator fired guns british comin nigh fired runnin mississippi mexico yeah briars hup two brambles two bushes hup two rabbit hup two hup two hounds 'em two mississippi mexico"", ""mack shark shows pearly just jackknife macheath keeps outta shark bites scarlet billows gloves wears ol macheath ooh sunday uh huh lies just oozing eek sneaking 'round mack tugboat cement just drooping cement just weight ya ol mackie ya 'bout louie miller disappeared earned macheath spends just rash jenny suky tawdry ooh lotte lenya ol lucy forms mackie jenny woah suky tawdry lotte lenya ol lucy forms mackie ol mackie"", ""personality says 'cuz personality personality personality personality personality personality plus 'cuz personality personality personality personality personality personality plus says 'cuz personality personality personality personality personality personality plus whoa"", 'venus venus venus venus thrill wants kisses arms charms venus brightest stars skies eyes venus goddess things venus venus goddess things venus venus venus', 'just nothin each just nothin paul anka $ 89 just prayed heavens just nothin', ""arms charms 'cause yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah 'cause yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah someday plea dreams 'cause yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah dreams 'cause yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah wan na"", ""bells les trois cloches trees forlorn jimmy chapel bells ringing singing baby jimmy congregation prayed guidance temptation meditation eternal mountains years thereafter jimmy chapel bells ringing 't singing jimmy congregation prayed guidance temptation o celebration filled winged jimmy passed just ringing 't farewell singing jimmy congregation prayed guidance temptation salvation eternal"", 'softly doo dooby doo dum dum dum doo dum dooby doo dum dum dum doo dum dooby doo dum dum dum doo dum dooby doo dum dum dum doo dum dooby doo softly dum dum dum doo dum dooby doo softly dum dum dum doo dum dooby doo softly dum dum dum doo dum dooby doo softly dum dum dum doo dum dooby doo softly dum dum dum doo dum dooby doo dum dum dum doo dum dooby doo obsession dum dum dum doo dum dooby doo forever dum dum dum doo dum dooby doo dooby doby dooby dooby softly dum dum dum doo dum dooby doo dum dum dum doo dum dooby doo dum dum dum doo dum dooby doo dum dum dum doo dum dooby doo waited waited dooby kisses dooby dooby dooby softly dooby softly dooby softly ineed dooby softly dooby dum dum dum doo dum dooby doo dum dum dum doo dum dooby doo dum dum dum doo dum dooby doo dum dum dum doo dum dooby doo dum dum dum doo dum dooby doo dum dum dum doo dum dooby doo dum dum dum doo dum dooby doo', 'kansas kansas kansas kansas kansas gon na gon na twelfth gon na twelfth kansas baby kansas just kansas kansas gon na yeah mercy aw yeah gon na ta brand baby kansas kansas gon na gon na gon na', 'mr guardian glitter turned doubtful mr mr mr goin provin mr mr mr headin lights hurtin mr pride mister mr paintin paintin mr mr mr', nan, 'arms baby lips baby just goodnight just someday baby words baby words baby paul anka $ 89 37', 'stagger lee leaves tumbling standing bulldog barking two gambling da da da da da da stagger lee billy two gambled stagger lee billy swore stagger lee billy brand stetson stagger lee stagger lee barroom just debt stagger lee stagger lee oooh wah oooh wah stag playing oooh wah oooh wah oooh ahhh stagger lee barroom barroom pulled da da da da da da stagger lee billy sickly da da da da da da stagger lee billy billy bartender stag stagger lee stagger lee stagger lee yeah stagger lee stagger lee stag stagger lee stagger lee stagger stagger lee stagger lee stag yeah thathey stagger lee stagger lee stag', ""donna donna donna donna donna donna 'coz donna myself wander roam 'coz donna donna 'coz donna donna donna donna donna donna donna donna donna"", ""laces guy dooley guy lookin knows wears shoes shoelaces polka vest shoes shoelaces panama ooh ooh ooh ooh ooh ooh ooh ooh takes fishing submarine limousine whirly birdy 12 yacht shoes shoelaces polka vest shoes shoelaces panama dooley feelin goin enlisted fightin corps landed brig 'em wanted shoes shoelaces polka vest wanted shoes shoelaces panama ooh ooh ooh ooh ooh ooh ooh ooh dooley started feelin decided just angels writin a'wearin shoes shoelaces polka vest shoes shoelaces panama ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh panama"", 'gets eyes asked replied denied ahh ohhh realize gets eyes chaffed gaily laughed doubt ahh flown laughing friends deride tears ahh gets eyes gets eyes gets eyes gets eyes', 'charlie fe fe fi fi fo fo fum auditorium charlie charlie charlie gon na just pickin knees yellin 11 boys gym charlie charlie charlie gon na just pickin goofing throwing spitballs yeah walks calls english o charlie charlie charlie gon na just pickin walks calls english o charlie charlie charlie gon na just pickin', ""returning mem'ry promising telling"", 'lies darlin just eyes doo di di doo di di doo di di doot jealous doo di di doot wants doo di di doo di di doo di di doot tellin doo di di doot cheatin lies darlin just eyes doo di di doo di di doo di di doot jealous doo di di doot wants doo di di doo di di doo di di doot tellin doo di di doot cheatin lies darlin just eyes', ""\x92til kissed verse kissed ya exist kissed ya missed 'til kissed ya uh huh kissed ya yeah things changed kissed ya uh huh kissed ya yeah mmm ya ya missed 'til kissed ya uh huh kissed ya yeah realize realize mmm ya ya missed 'til kissed ya uh huh kissed ya yeah realize realize mmm ya ya missed 'til kissed ya uh huh kissed ya yeah kissed ya uh huh kissed ya yeah kissed ya"", nan, nan, 'i\x92m gon na johnny johnny johnny johnny gon na johnny deserts burning sets seems johnny gon na johnny thrills lifts whispers makes holler johnny gon na johnny gon na gon na', 'uh just yay yay yay just yay yay yay amends friends yay yay yay just yay yay yay amends friends yay yay yay just yay yay yay whoa whoa whoa uh yay yay uh yay yay yay ahh ahh ahh', ""teenager each quarrel breaks 'cause refrain each stars teenager refrain 'cause each stars teenager loving refrain each stars teenager loving refrain each stars teenager teenager teenager teenager"", '16 candles baby 16 candles eyes candles wishing teenage prettiest loveliest 16 candles teenage prettiest loveliest 16 candles', 'it\x92s just someday someway realize just just laughed called fame just', 'lipstick quite lipstick lipstick untrue lipstick yeah interlude belonged noticed baby walked mary jane lipstick smoochin lipstick yeah', 'baby bo bo doo doot doo doo doo doo doo doot doo doo doo doo doo doot doo doo doo doo bo bo doo doot doo doo bo bo doo doo doo doo baby movin bound baby whoa baby yeah yeah yeah yeah baby whoa yeah wan na loved just playing gon na loved wan na doo doot doo doo doo doo baby doo doot doo doo doo doo baby doo doot doo doo doo doo baby yeah whoa baby whoa baby whoa baby whoa baby whoa', ""o\x92 baby ai asking baby ai asking just stingy 'bout spare two baby ai asking just just natural filled ai greedy baby ai asking just wishbone rabbit wrist things charms just baby ai asking just o o o just o just o just o"", nan, 'waterloo waterloo waterloo waterloo waterloo adam tempted deceived just spite adam waterloo waterloo waterloo waterloo waterloo napoleon france conquer known bonaparte retreat napoleon waterloo waterloo waterloo waterloo waterloo feller proved untrue swings birdie sings tom dooley waterloo waterloo waterloo waterloo waterloo', 'lavender lavender dilly dilly lavender dilly dilly whoa dilly dilly myself dilly dilly dilly dilly feels dilly dilly dilly dilly wed dilly dilly lavender dilly dilly lavender dilly dilly dilly dilly lavender dilly dilly', 'there\x92s sentimental years', 'guitar boogie shuffle staring haunt ghosts dripped forms bound oasis admit deny spiteful things ones things ones', nan, ""kookie connie kookie kookie kookie kookie edd wheels cuckoo deals connie kookie kookie kookie kookie edd wavelength just til connie kookie kookie edd smog noggin scene utmost saddest utmost connie kookie kookie kookie edd burners lighted flaps gon na gon na planet called\x97you baby\x97the connie kookie kookie kookie kookie edward stray 'cause flyin solo connie kookie kookie kookie kookie edward caper baby wan na latch onto connie just combing maximum utmost edd beamed dreamsville movin scene babyyou ginchiest"", 'tragedy ooh ooh ooh stars tragedy sincere tragedy ee ee ee ee ee ee ee ee ooh dreams ooh blown kissed ee ee tragedy tragedy', 'shadows each reminisce dreaming tender thinking years seems shared dreams memories whether skies just whether skies just', 'tallahassee lassie comes tallahassee hi fi chassis looks sassy classy yeah tallahassee lassie f l romping cha cha stomping shag rocks ooh ooh ooh ooh dances bop dances stroll dances tallahassee lassie yeah tallahassee lassie tallahassee lassie f l guitar solo romping cha cha stomping shag rocks ooh ooh ooh ooh dances bop dances stroll dances tallahassee lassie yeah tallahassee lassie tallahassee lassie f l baby yeah baby', ""lumpa kinda cuter baby walkin eyes wan na conceal ooh ooh ooh ooh ooh ooh just drives wan na growl wow feelin stronger grizzly soarin flyin arms beware insane 'cause tamed ooh ooh ooh ooh ooh ooh just drives wan na growl wow jumpin kangaroo floatin stew baby antelope mate 'cause prowl ooh ooh ooh ooh ooh ooh just drives wan na growl wow jumpin kangaroo floatin stew baby ev'ry antelope mate 'cause prowl ooh ooh ooh ooh ooh ooh just drives wan na growl wow"", ""just girls known just longs belongs just missed 'cause gon na just mm mm mm mm mm mm mm mm mm mm"", 'don\x92t fallen happened eyes keeps crying', 'uh uh ooh ooh gee sweetie wow whee waiting just lovin baby ta hi fi lights wow pow pow yeah uh uh ooh ooh gee sweetie wow whee waiting just lovin baby ta hi fi lights wow pow pow', ""makes diff'rence hours flowers mm nights diff'rence makes skies bliss thrilling romance menu diff'rence"", ""american 'round cats american guitar rockin rollin impressin girls pickin licks jazz guitar understood knockin 'em johnny b goode licks showin practice turnin 'cause n'roll ta just guitar picks farewell ole pa split memphis y'all swingin cats havin sessions licks rockin boppin gettin breaks girls takes stepped cigar gon na bandstand ya cadillac signed havin guitar driving cadillac fightin girls ma just a'comin screamin yeah gittar grin just pourin sam sam needs gon na rifle gim guitar yeah"", 'primrose primrose primrose just primrose walkin primrose roses bloomin roses primrose primrose just primrose roses primrose primrose just primrose wi th wi th fade wi th', ""alvin\x92s harmonica alvin plays harmonica dave speaking alvin harmonica alvin speaking dave speaking gon na alvin speaking dave speaking nevermind fellas goof simon simon speaking dave speaking theodore theodore speaking dave speaking alvin alvin plays harmonica dave speaking alvin alvin keeps playing dave shouting alvin alvin speaking aw nuts chipmunks girls girls annie veronica 'em alvin wan na harmonica dave speaking chipmunks alvin harmoni dave shouting alvin interlude alvin plays harmonica dave speaking alvin shouting ok chipmunks girls girls annie veronica 'em alvin gon na harmonica dave speaking alvin harmonica alvin plays bars harmonica orchestra joining simon theodore cha cha cha dave speaking guys alvin goofing supposed simon theodore cha cha cha alvin continues simon theodore continue cha cha cha dave speaks dave speaking ; increasingly irritated cha chaing singing wrecking theodore simon orchestra alvin harmonica alvin aaaaaalvin"", ""called stree ee ee eet looking called stree ee ee eet just loneliness lights forgetfulness dreams mem'ries called stree ee ee eet dreams di ie lights forgetfulness dreams mem'ries called stree ee ee eet called stree ee ee eet"", ""what\x92d alright alright knows alright pa gon na arkansas ma'am misery baby yeah alright alright misery baby yeah alright birdland yeah yeah alright yeah yeah wan na baby wan na wan na wan na yeah wan na wan na yeah interlude alright just just just yeah just just yeah just yeah whoa baby yeah yeah huh huh huh huh huh huh huh alright baby alright alright baby alright alright baby alright alright yeah baby alright alright baby alright alright baby alright whoa baby baby baby baby baby baby baby baby baby baby baby whoa alright yeah alright alright alright whoa alright alright yeah alright alright alright baby alright alright"", 'hearted melody br oooo ken hearted eee lo dy ooooonce nooooow just taunting wiiiiith memory ba da da tender ooooh hearted melody reminding lips hearted melody suddenly bound brooooken hearted melody ooooonce nooooow just taunting wiiiiiith memory ba da da tender ooooh hearted melody yearns returns hearted melody oooooooo oo oo oo oo oo oo ooooooooo oooooooo oo oo oo oo oo oo ooooooooo', 'thrill destiny destiny', ""ta travel played comin played ta travel poppa writes johnny johnny johnny johnny poppa writes johnny johnny 'cause played comin played ta travel sheriff sheriff fee ta travel played comin played ta travel played comin played ta travel"", 'ivy comes knows dutch ivy ivy sleepin ivy comes creepin ivy ivy sleepin ivy comes creepin measles bumpy mumps lumpy pox twitch common ya whooping ya ivy itch gon na calamine lotion scratchin ivy ivy sleepin ivy comes creepin measles bumpy mumps lumpy pox twitch common ya whooping ya ivy itch gon na calamine lotion scratchin ivy ivy sleepin ivy comes creepin la da la da la da la da la da la da la da la da la da la da la da la da', ""gon na kicks chicks gon na n'roll gon na gon na holler gon na gon na myself ooh ahh rarin takin goodnight gon na gon na ooh ahh rarin takin goodnight gon na gon na ooh ahh"", ""teardrops shooby doo wop ba baa shooby doo wop ba baa shooby doo wop ba baa cryin cryin teardrops pillows teardrops just cryin cryin teardrops pillows teardrops just just romance 'cause crying teardrops pillows teardrops just baby yeah"", 'hawaiian waited singing bells ringing aloha longer forever o vow longer forever hawaii', nan, 'just just dreams just faithful cares just loves cares wants loves says just loves cares wants loves says just loves just loves', 'asks asks alright it\x92s alright alright offers loved thrill charms arms asks t ll t ll', 'frankie spoken frankie just frankie just loved just pretend frankie frankie teardrops crying nights within frankie spoken frankie', 'i\x92ve la la la la la goner la la la la la la la la la la two hours la la la la la', 'fooled trumpet solo dreams', 'enchanted enchanted lovers granted aglow enchanted thrill wonders days amaze dreams dreams continuous ecstasy divine enchanted dreams slanted eyes thrill wonders days amaze dreams dreams continuous ecstasy divine enchanted dreams slanted eyes 14', 'don\x92t plans schemes hopes dreams desires hours walked walked misery cares', nan, 'christmas don\x92t dave alvin theodore & simon alright chipmunks yeah okay simon ok okay theodore ok okay alvin alvin alvin okay verse chipmunks & alvin christmas christmas toys christmas loops hula christmas interlude dave alvin theodore & simon ok fellas simon naturally theodore hahahaha uh alvin alvin\x97alvin alvin okay verse chipmunks & alvin loops hula christmas christmas dave alvin theodore & simon boys yeah overdo overdo boys yeah alvin c\x97theodore just m\x97simon out\x97boys', 'oowee guy walking trying trying wan na oowee walking wan na oowee fade', 'yeah baby doggone loves whoa yeah thrill thrill thrill yeah baby thrill chills spine whoa yeah baby whoa yeah baby doggone chills spine whoa yeah baby whoa yeah baby doggone sends chills spine whoa yeah', 'bobby sox stockings changes bobby sox stockings starts trading baby toys boys sleepyhead learns lilt wants kissed cuddled doubt changes bobby sox stockings changes bobby sox stockings starts trading baby toys boys sleepyhead learns lilt wants kissed cuddled doubt changes bobby sox stockings', 'african campaign boys hike called casino sunday boys sergeant commanded boys chaplain text boys cards sergeant cards cards services prisoner provost marshall marshall sergeant playing cards replied marshall punished days satisfy purity intentions started ace reminds deuce reminds divided two parts testaments trey ghost evangelists preached gospel ; matthew luke john reminds virgins trimmed lamps ; saved reminds days reminds rested righteous persons saved destroyed ; noah sons wives lepers savior cleansed commandments handed moses table reminds almighty blessed virgin mary jack knave spots cards 365 days 52 cards weeks suits weeks 12 cards months 13 tricks weeks cards serves almanac friends', 'lover\x92s pretends kissing just lies eyes kissing just lies eyes', 'eyes ; bop bop bop bop bop bop bop bop stars bop bop bop bop eyes bop bop bop bop bop bop bop bop eyes bop bop millions disappear eyes bop bop bop bop bop bop bop bop bop bop bop bop', ""it\x92s ta shoulda checked 'bout outta ta zone baby coulda woulda started just looks gon na ta 'bout outta ta zone baby coulda woulda started just looks gon na ta"", nan, 'paul knows paul paul paul paul initials initials knows knows paul loves paul arms paul charms paul paul paul steady paul paul paul eyes paul paul paul paul', ""tijuana ha ha ha ha mexico ended gambling ha ha ha liquor flowed dice tijuana ai friends bail 'cause just tijuana shooting dice raking started senor 'cause tijuana ai friends bail 'cause just tijuana just dollars threatened just tijuana ai friends bail 'cause just tijuana tijuana ai friends bail 'cause just tijuana"", 'just just thrill baby gon na ai doubt just baby lips squeezing steady loved stepped dreams seems just thrill baby gon na ai doubt yeah', 'baby ooh bye bye ooh bye bye baby bye bye baby bye bye baby bye bye gon na baby bye bye baby bye bye baby bye bye johnny baby bye bye baby bye bye baby bye bye baby baby bye bye baby baby bye bye baby baby bye bye gon na baby bye bye baby bye bye baby bye bye baby bye bye baby bye bye baby bye bye baby bye bye baby bye bye baby bye bye baby bye bye baby bye bye johnny baby bye bye baby bye bye baby bye bye ooh bye bye ooh bye bye', ""jones flopped turned channel gunslinger called salty sam chasin sue trapped sawmill grabbed tied turned ack ack jones jones walkin jones talkin jones lanky jones commercial myself snack abandoned sue havin villain bits grabbed tied fuse dynamite ack ack jones jones walkin jones talkin jones lanky jones bugged turned turned 'em rodeo salty sam tryin sue burlap sack gon na grabbed tied started ack ack jones jones walkin jones talkin jones lanky jones lanky jones"", 'stars brightly ` re gee ` re gon na sends stands ritchie valens just just realize explore teenage dreams astray ` s gee ` re gon na sends stands buddy holly grin buddy understood just lips coldest buddy ` s singing buddy holly ` ll tears eyes gee ` re gon na sends stands stout bopper called fame stetson rambled mike words ` ` stars brightly ` re gee ` re gon na sends', 'june', 'sweeter loved sweeter sweeter loving eternally forever loved sweeter sweeter', 'tellin walked things times times idle temptation satisfied anew', ""jimmy jimmy kathy linden position # 11 1959 words jack vaughn jimmy jimmy jimmy blowin starts tootin wheels clickin countin days comin traveled wand'rin each each jimmy jimmy jimmy"", nan, 'endlessly higher highest deeper deepest endlessly softer breezes stronger oak endlessly prayed arms surround faithful sacred endlessly endlessly endlessly fade necessarily correspond recordings songbooks printed album jackets', 'heartaches heartaches troubles each heartaches counting heartache heartache two heartaches troubles each heartaches counting heartache called waited waited heartaches troubles each heartaches counting', ""cruise effects buoy rhythm shoes t'sittin a'singin blues nothin ya cruise oo ee oo ee baby oo ee oo ee baby oo ee oo ee baby ya cruise jumpin baby ya beggin bended t'rockin boogie woogie nothin ya cruise oo ee oo ee baby oo ee oo ee baby oo ee oo ee baby ya cruise interlude t'movin baby ai lyin beatin rhythm nothin ya cruise oo ee oo ee baby oo ee oo ee baby oo ee oo ee baby ya cruise jumpin baby ya beggin bended oo ee oo ee baby oo ee oo ee baby oo ee oo ee baby ya cruise"", ""that\x92s sacrifice just just baby yeah yeah yeah soothe complain ruby lips thrills baby yeah yeah yeah shakespeare juliet loved romeo just lovin soothe complain ruby lips thrills c'mon baby yeah yeah yeah baby yeah yeah yeah c'mon c'mon baby"", 'you\x92re', ""kissin\x92 kissin cleveland kansas wailin wildwood waterloo smoochin st loo uh baby kissin baby 'cause summertime kissin usa orleans kissin beaches smoochin benches christmas lipstick collars tennessee baby kissin 'cause summertime kissin usa press tasty lips sweeter feels wa hoo mmm 'cause summertime kissin usa orleans kissin ins baltimore rockin dances dee troit baby baby waitin 'cause summertime kissin usa press tasty lips sweeter"", 'searched searched just just sincere tears eyes eyes started started', 'morgen morgen morgen morgen morgen lacht uns wieder das glück gestern gestern liegt schon weit zurück es auch eine schöne schöne zeit morgen morgen sind wir wieder dabei gestern gestern ist uns heut einerlei es auch eine schöne schöne zeit sind wir heut auch und klein sind wir heut auch ohne sonnenschein sind wir heut auch noch allein aber morgen morgen morgen morgen morgen morgen morgen lacht uns wieder das glück morgen morgen kommt schöne zeit zu uns zurück sind wir heut auch und klein sind wir heut auch ohne sonnenschein sind wir heut auch noch allein aber morgen morgen morgen morgen morgen morgen morgen wird das alles vergehn morgen morgen wird das leben endlich wieder schön', 'baby bom ba ba bom bab um dab um dab um wah wah wah bom ba ba bom bab um dab um dab um wah wah wah bom ba ba bom um dab um dab um dab um dab years baby just replies yeah un dat un dat un dat dat un dat un dat dat dat un dat un dat un dat dat un dat un dat dat loves baby loves dih dup dih dup knows looks baby asked yeah un dat un dat un dat dat un dat un dat dat dat un dat un dat un dat dat un dat un dat dat loves wants tenderly although years baby dih dup dih dup baby dih dup dih dup bom ba ba bom bab um dab um dab um wah wah wah un dat un dat un dat dat un dat un dat dat dat un dat un dat un dat dat un dat un dat dat', 'mary words frontier turned mary mary mary mention stagecoach plans cancel mention gon na dying mary mary knows just timbuktu searching cherish mary mary', 'eyes trampling vintage wrath stored loosed fateful lightening marching hallelujah hallelujah hallelujah marching fires circling camps builded altar dews damps l righteous flaring lamps marching fiery gospel writ burnish ` d rows ye contemners grace ; serpent marching sounded trumpet retreat sifting hearts judgment jubilant marching sounded trumpet retreat sifting hearts judgment jubilant marching lilies christ bosom transfigures marching', nan, ""mood livin eyes lips 'em just baby tells politely darlin intrude waitin mood lightly started tightly dreamy romance baby answered 'cha rude two lips waitin mood mood mood mood skippin mood mood kissin mood lovin mood missin mood"", 'girls dee doodee doom doom girls backseat hugging kissing fred girls two driving hands snoopy eyes backseat kissing hugging fred dee doodee doom doom showed em triple carburetor whispered dee doodee doom doom girls smooching backseat fred girls fred dee doodee doom doom kissing hugging fred dee doodee doom doom fred doom']"
