Year,Non_Dale_Chall_Words_COUNTS
1959,"Counter({'baby': 131, 'yeah': 117, 'just': 107, 'doo': 104, ',': 99, 'dum': 92, 'ooh': 78, 'na': 69, ""'"": 62, 'bye': 60, 'gon': 51, 'dat': 45, 'ee': 44, 'ya': 37, 'bop': 36, 'oo': 36, 'dooby': 35, 'alright': 35, 'da': 34, 'di': 33, 'alvin': 33, 'la': 32, 'two': 31, '``': 30, ""''"": 30, 'un': 30, 'eyes': 26, 'dilly': 24, 'morgen': 24, ""'cause"": 23, 'yay': 23, 'whoa': 22, 'lee': 22, 'stagger': 22, 'kookie': 22, 'waterloo': 20, 'personality': 19, 'paul': 19, 'kissed': 19, 'dreams': 18, 'wan': 18, 'donna': 18, 'johnny': 18, 'dave': 17, 'jones': 17, 'speaking': 16, 'ta': 15, 'doot': 15, 'uh': 14, 'huh': 14, 'jimmy': 14, 'cha': 14, 'ivy': 14, 'wah': 13, 'ai': 13, 'ba': 13, 'um': 13, 'each': 12, 'charlie': 12, 'girls': 12, '`': 12, ""'em"": 11, 'kansas': 11, 'mr': 11, 'mm': 11, 'simon': 11, 'theodore': 11, 'loves': 11, 'mood': 11, 'doom': 11, 'fired': 10, 'hup': 10, 'venus': 10, 'thrill': 10, 'o': 10, 'softly': 10, 'nan': 10, 'lips': 10, 'called': 10, 'primrose': 10, 'harmonica': 10, 'kissin': 10, 'dab': 10, 'comin': 9, 'shoes': 9, 'started': 9, 'ahh': 9, 'boys': 9, 'mary': 9, 'tijuana': 9, 'wants': 8, 'stars': 8, 'knows': 8, 'shoelaces': 8, 'friends': 8, 'teenager': 8, 'loved': 8, 'lassie': 8, 'tallahassee': 8, 'wow': 8, 'played': 8, 'teardrops': 8, 'cards': 8, 'cruise': 8, 'auch': 8, 'bom': 8, 'mexico': 7, 'things': 7, 'realize': 7, 'connie': 7, 'dances': 7, 'christmas': 7, 'ha': 7, 'sind': 7, 'wir': 7, 'heut': 7, 'marching': 7, 'british': 6, 'mississippi': 6, 'arms': 6, 'nothin': 6, 'singing': 6, 'turned': 6, 'billy': 6, 'lipstick': 6, 'bo': 6, 'comes': 6, 'guitar': 6, 'gee': 6, 'chipmunks': 6, ';': 6, 'melody': 6, 'hearted': 6, 'travel': 6, 'frankie': 6, 'days': 6, 'reminds': 6, 'ack': 6, 're': 6, 'sweeter': 6, 'heartaches': 6, 'dee': 6, 'dih': 6, 'dup': 6, 'fred': 6, 'guns': 5, ""'til"": 5, 'ol': 5, 'lies': 5, 'charms': 5, 'prayed': 5, 'years': 5, 'waited': 5, 'lights': 5, 'words': 5, 'oooh': 5, 'stag': 5, 'panama': 5, 'gets': 5, 'doubt': 5, 'fi': 5, 'pickin': 5, 'missed': 5, 'candles': 5, 'interlude': 5, 'asking': 5, 'lavender': 5, 'edd': 5, 'walkin': 5, 'stree': 5, 'eet': 5, '&': 5, 'okay': 5, 'sends': 5, 'sox': 5, 'stockings': 5, 'kissing': 5, 'endlessly': 5, 'schöne': 5, 'doodee': 5, 'orleans': 4, 'nigh': 4, 'runnin': 4, 'grabbed': 4, 'mackie': 4, ""'bout"": 4, 'says': 4, 'skies': 4, 'bells': 4, 'ringing': 4, 'temptation': 4, 'forever': 4, 'playing': 4, 'myself': 4, 'dooley': 4, 'polka': 4, 'vest': 4, 'darlin': 4, 'mmm': 4, 'refrain': 4, 'walked': 4, 'tragedy': 4, 'looks': 4, 'l': 4, 'drives': 4, 'growl': 4, 'jumpin': 4, 'lovin': 4, 'pow': 4, 'sam': 4, 'plays': 4, 'ok': 4, 'sleepin': 4, 'creepin': 4, 'cryin': 4, 'cares': 4, 'enchanted': 4, 'changes': 4, 'bobby': 4, 'bail': 4, 'lanky': 4, 'buddy': 4, 'summertime': 4, 'usa': 4, 'uns': 4, 'wieder': 4, 'das': 4, 'gestern': 4, 'stepped': 3, 'rabbit': 3, 'filled': 3, 'macheath': 3, 'keeps': 3, 'outta': 3, 'forms': 3, ""'cuz"": 3, 'plus': 3, ""'just"": 3, 'someday': 3, 'congregation': 3, 'guidance': 3, 'goodnight': 3, 'barroom': 3, ""'coz"": 3, 'guy': 3, 'feelin': 3, 'tears': 3, 'verse': 3, 'seems': 3, 'thrills': 3, 'makes': 3, 'loving': 3, '16': 3, 'teenage': 3, 'smoochin': 3, ""'baby"": 3, 'bound': 3, 'retreat': 3, 'utmost': 3, 'solo': 3, 'tender': 3, 'hi': 3, 'f': 3, 'crying': 3, ""diff'rence"": 3, 'hours': 3, 'romance': 3, 'rockin': 3, 'licks': 3, 'havin': 3, 'roses': 3, 'wi': 3, 'th': 3, 'fade': 3, 'shouting': 3, 'misery': 3, 'shooby': 3, 'wop': 3, 'baa': 3, 'pillows': 3, 'll': 3, 'trumpet': 3, 'toys': 3, 'doggone': 3, 'chills': 3, 'spine': 3, 'starts': 3, 'sergeant': 3, 'marshall': 3, 'weeks': 3, 'sue': 3, 'tied': 3, 'talkin': 3, 'stands': 3, 'troubles': 3, 'counting': 3, 'heartache': 3, ""c'mon"": 3, 'waitin': 3, 'zeit': 3, 'bab': 3, 'hallelujah': 3, 'backseat': 3, 'hugging': 3, 'looked': 2, 'beatin': 2, ""'till"": 2, 'briars': 2, 'brambles': 2, 'bushes': 2, 'hounds': 2, 'mack': 2, 'shark': 2, 'wears': 2, 'sunday': 2, ""'round"": 2, 'cement': 2, 'jenny': 2, 'suky': 2, 'tawdry': 2, 'lotte': 2, 'lenya': 2, 'lucy': 2, 'kisses': 2, 'goddess': 2, 'anka': 2, '$': 2, '89': 2, 'chapel': 2, 'eternal': 2, ""'t"": 2, 'farewell': 2, 'twelfth': 2, 'aw': 2, 'brand': 2, 'goin': 2, 'paintin': 2, 'gambling': 2, 'stetson': 2, 'takes': 2, '12': 2, 'fightin': 2, 'wanted': 2, 'asked': 2, 'replied': 2, 'laughed': 2, 'fe': 2, 'fo': 2, '11': 2, 'goofing': 2, 'walks': 2, 'calls': 2, 'english': 2, 'jealous': 2, 'tellin': 2, 'cheatin': 2, 'holler': 2, ""'uh"": 2, 'amends': 2, 'breaks': 2, 'prettiest': 2, 'loveliest': 2, 'fame': 2, 'untrue': 2, 'movin': 2, 'adam': 2, 'napoleon': 2, 'known': 2, 'feels': 2, 'boogie': 2, 'ones': 2, 'wheels': 2, 'scene': 2, 'edward': 2, 'flyin': 2, 'sincere': 2, 'whether': 2, 'romping': 2, 'stomping': 2, 'shag': 2, 'rocks': 2, 'stroll': 2, 'stronger': 2, 'kangaroo': 2, 'floatin': 2, 'stew': 2, 'antelope': 2, 'mate': 2, 'prowl': 2, ""'don\\x92t"": 2, 'sweetie': 2, 'whee': 2, 'waiting': 2, 'nights': 2, 'american': 2, 'cats': 2, 'understood': 2, ""n'roll"": 2, 'pa': 2, 'cadillac': 2, 'driving': 2, 'grin': 2, 'fellas': 2, 'annie': 2, 'veronica': 2, 'orchestra': 2, 'forgetfulness': 2, ""mem'ries"": 2, 'ooooonce': 2, 'nooooow': 2, 'taunting': 2, 'memory': 2, 'ooooh': 2, 'oooooooo': 2, 'ooooooooo': 2, 'destiny': 2, 'poppa': 2, 'writes': 2, 'sheriff': 2, 'measles': 2, 'bumpy': 2, 'mumps': 2, 'lumpy': 2, 'pox': 2, 'twitch': 2, 'common': 2, 'whooping': 2, 'itch': 2, 'calamine': 2, 'lotion': 2, 'scratchin': 2, 'rarin': 2, 'takin': 2, 'longer': 2, 'faithful': 2, 'asks': 2, 'it\\x92s': 2, 't': 2, 'spoken': 2, 'wonders': 2, 'amaze': 2, 'continuous': 2, 'ecstasy': 2, 'divine': 2, 'slanted': 2, 'plans': 2, 'loops': 2, 'hula': 2, 'overdo': 2, 'walking': 2, 'trying': 2, 'oowee': 2, 'trading': 2, 'sleepyhead': 2, 'learns': 2, 'lilt': 2, 'cuddled': 2, 'gospel': 2, 'lamps': 2, 'saved': 2, 'righteous': 2, 'jack': 2, ""'eyes"": 2, 'zone': 2, 'coulda': 2, 'woulda': 2, 'initials': 2, 'steady': 2, 'dice': 2, 'salty': 2, 'brightly': 2, 's': 2, 'holly': 2, 'times': 2, 'rhythm': 2, 'beggin': 2, 'bended': 2, 'soothe': 2, 'complain': 2, 'ruby': 2, 'press': 2, 'tasty': 2, 'lacht': 2, 'glück': 2, 'zurück': 2, 'es': 2, 'eine': 2, 'und': 2, 'klein': 2, 'ohne': 2, 'sonnenschein': 2, 'noch': 2, 'allein': 2, 'aber': 2, 'wird': 2, 'mention': 2, 'sounded': 2, 'sifting': 2, 'hearts': 2, 'judgment': 2, 'jubilant': 2, '[': 1, '1814': 1, 'colonel': 1, 'jackson': 1, 'mississip': 1, 'beans': 1, 'bloody': 1, ""of'em"": 1, 'drums': 1, 'bugles': 1, 'bales': 1, 'muskets': 1, 'faces': 1, 'opened': 1, 'melted': 1, 'balls': 1, 'powdered': 1, 'touched': 1, 'gator': 1, 'shows': 1, 'pearly': 1, 'jackknife': 1, 'bites': 1, 'scarlet': 1, 'billows': 1, 'gloves': 1, 'oozing': 1, 'eek': 1, 'sneaking': 1, 'tugboat': 1, 'drooping': 1, 'weight': 1, 'louie': 1, 'miller': 1, 'disappeared': 1, 'earned': 1, 'spends': 1, 'rash': 1, 'woah': 1, ""'venus"": 1, 'brightest': 1, 'heavens': 1, 'plea': 1, 'les': 1, 'trois': 1, 'cloches': 1, 'trees': 1, 'forlorn': 1, 'meditation': 1, 'mountains': 1, 'thereafter': 1, 'celebration': 1, 'winged': 1, 'passed': 1, 'salvation': 1, ""'softly"": 1, 'obsession': 1, 'doby': 1, 'ineed': 1, ""'kansas"": 1, 'mercy': 1, ""'mr"": 1, 'guardian': 1, 'glitter': 1, 'doubtful': 1, 'provin': 1, 'headin': 1, 'hurtin': 1, 'pride': 1, 'mister': 1, ""'arms"": 1, '37': 1, ""'stagger"": 1, 'leaves': 1, 'tumbling': 1, 'standing': 1, 'bulldog': 1, 'barking': 1, 'gambled': 1, 'swore': 1, 'debt': 1, 'ahhh': 1, 'pulled': 1, 'sickly': 1, 'bartender': 1, 'thathey': 1, 'wander': 1, 'roam': 1, 'laces': 1, 'lookin': 1, 'fishing': 1, 'submarine': 1, 'limousine': 1, 'whirly': 1, 'birdy': 1, 'yacht': 1, 'enlisted': 1, 'corps': 1, 'landed': 1, 'brig': 1, 'decided': 1, 'angels': 1, 'writin': 1, ""a'wearin"": 1, ""'gets"": 1, 'denied': 1, 'ohhh': 1, 'chaffed': 1, 'gaily': 1, 'flown': 1, 'laughing': 1, 'deride': 1, ""'charlie"": 1, 'fum': 1, 'auditorium': 1, 'knees': 1, 'yellin': 1, 'gym': 1, 'throwing': 1, 'spitballs': 1, 'returning': 1, ""mem'ry"": 1, 'promising': 1, 'telling': 1, ""'lies"": 1, '\\x92til': 1, 'exist': 1, 'changed': 1, 'i\\x92m': 1, 'deserts': 1, 'burning': 1, 'sets': 1, 'lifts': 1, 'whispers': 1, 'quarrel': 1, ""'16"": 1, 'wishing': 1, ""'it\\x92s"": 1, 'someway': 1, ""'lipstick"": 1, 'quite': 1, 'belonged': 1, 'noticed': 1, 'jane': 1, 'o\\x92': 1, 'stingy': 1, 'spare': 1, 'natural': 1, 'greedy': 1, 'wishbone': 1, 'wrist': 1, ""'waterloo"": 1, 'tempted': 1, 'deceived': 1, 'spite': 1, 'france': 1, 'conquer': 1, 'bonaparte': 1, 'feller': 1, 'proved': 1, 'swings': 1, 'birdie': 1, 'sings': 1, 'tom': 1, ""'lavender"": 1, 'wed': 1, ""'there\\x92s"": 1, 'sentimental': 1, ""'guitar"": 1, 'shuffle': 1, 'staring': 1, 'haunt': 1, 'ghosts': 1, 'dripped': 1, 'oasis': 1, 'admit': 1, 'deny': 1, 'spiteful': 1, 'cuckoo': 1, 'deals': 1, 'wavelength': 1, 'til': 1, 'smog': 1, 'noggin': 1, 'saddest': 1, 'burners': 1, 'lighted': 1, 'flaps': 1, 'planet': 1, 'called\\x97you': 1, 'baby\\x97the': 1, 'stray': 1, 'caper': 1, 'latch': 1, 'onto': 1, 'combing': 1, 'maximum': 1, 'beamed': 1, 'dreamsville': 1, 'babyyou': 1, 'ginchiest': 1, ""'tragedy"": 1, 'blown': 1, ""'shadows"": 1, 'reminisce': 1, 'dreaming': 1, 'thinking': 1, 'shared': 1, 'memories': 1, ""'tallahassee"": 1, 'chassis': 1, 'sassy': 1, 'classy': 1, 'lumpa': 1, 'kinda': 1, 'cuter': 1, 'conceal': 1, 'grizzly': 1, 'soarin': 1, 'beware': 1, 'insane': 1, 'tamed': 1, ""ev'ry"": 1, 'longs': 1, 'belongs': 1, 'fallen': 1, 'happened': 1, 'flowers': 1, 'bliss': 1, 'thrilling': 1, 'menu': 1, 'rollin': 1, 'impressin': 1, 'jazz': 1, 'knockin': 1, 'b': 1, 'goode': 1, 'showin': 1, 'practice': 1, 'turnin': 1, 'picks': 1, 'ole': 1, 'split': 1, 'memphis': 1, ""y'all"": 1, 'swingin': 1, 'sessions': 1, 'boppin': 1, 'gettin': 1, 'cigar': 1, 'bandstand': 1, 'signed': 1, 'ma': 1, ""a'comin"": 1, 'screamin': 1, 'gittar': 1, 'pourin': 1, 'needs': 1, 'rifle': 1, 'gim': 1, ""'primrose"": 1, 'bloomin': 1, 'alvin\\x92s': 1, 'nevermind': 1, 'goof': 1, 'nuts': 1, 'harmoni': 1, 'bars': 1, 'joining': 1, 'guys': 1, 'supposed': 1, 'continues': 1, 'continue': 1, 'speaks': 1, 'increasingly': 1, 'irritated': 1, 'chaing': 1, 'wrecking': 1, 'aaaaaalvin': 1, 'looking': 1, 'loneliness': 1, 'ie': 1, 'what\\x92d': 1, 'arkansas': 1, ""ma'am"": 1, 'birdland': 1, ""'hearted"": 1, 'br': 1, 'oooo': 1, 'ken': 1, 'eee': 1, 'lo': 1, 'dy': 1, 'wiiiiith': 1, 'reminding': 1, 'suddenly': 1, 'brooooken': 1, 'wiiiiiith': 1, 'yearns': 1, 'returns': 1, ""'thrill"": 1, 'fee': 1, ""'ivy"": 1, 'dutch': 1, 'kicks': 1, 'chicks': 1, ""'hawaiian"": 1, 'aloha': 1, 'vow': 1, 'hawaii': 1, ""'asks"": 1, 'offers': 1, ""'frankie"": 1, 'pretend': 1, 'within': 1, 'i\\x92ve': 1, 'goner': 1, ""'fooled"": 1, ""'enchanted"": 1, 'lovers': 1, 'granted': 1, 'aglow': 1, '14': 1, 'schemes': 1, 'hopes': 1, 'desires': 1, ""'christmas"": 1, 'don\\x92t': 1, 'naturally': 1, 'hahahaha': 1, 'alvin\\x97alvin': 1, 'c\\x97theodore': 1, 'm\\x97simon': 1, 'out\\x97boys': 1, ""'oowee"": 1, ""'yeah"": 1, ""'bobby"": 1, ""'african"": 1, 'campaign': 1, 'hike': 1, 'casino': 1, 'commanded': 1, 'chaplain': 1, 'text': 1, 'services': 1, 'prisoner': 1, 'provost': 1, 'punished': 1, 'satisfy': 1, 'purity': 1, 'intentions': 1, 'ace': 1, 'deuce': 1, 'divided': 1, 'parts': 1, 'testaments': 1, 'trey': 1, 'ghost': 1, 'evangelists': 1, 'preached': 1, 'matthew': 1, 'luke': 1, 'john': 1, 'virgins': 1, 'trimmed': 1, 'rested': 1, 'persons': 1, 'destroyed': 1, 'noah': 1, 'sons': 1, 'wives': 1, 'lepers': 1, 'savior': 1, 'cleansed': 1, 'commandments': 1, 'handed': 1, 'moses': 1, 'table': 1, 'almighty': 1, 'blessed': 1, 'virgin': 1, 'knave': 1, 'spots': 1, '365': 1, '52': 1, 'suits': 1, 'months': 1, '13': 1, 'tricks': 1, 'serves': 1, 'almanac': 1, ""'lover\\x92s"": 1, 'pretends': 1, 'millions': 1, 'disappear': 1, 'shoulda': 1, 'checked': 1, ""'paul"": 1, 'ended': 1, 'liquor': 1, 'flowed': 1, 'shooting': 1, 'raking': 1, 'senor': 1, 'dollars': 1, 'threatened': 1, 'squeezing': 1, 'flopped': 1, 'channel': 1, 'gunslinger': 1, 'chasin': 1, 'trapped': 1, 'sawmill': 1, 'commercial': 1, 'snack': 1, 'abandoned': 1, 'villain': 1, 'bits': 1, 'fuse': 1, 'dynamite': 1, 'bugged': 1, 'rodeo': 1, 'tryin': 1, 'burlap': 1, 'sack': 1, ""'stars"": 1, 'ritchie': 1, 'valens': 1, 'explore': 1, 'astray': 1, 'coldest': 1, 'stout': 1, 'bopper': 1, 'rambled': 1, 'mike': 1, ""'june"": 1, ""'sweeter"": 1, 'eternally': 1, ""'tellin"": 1, 'idle': 1, 'satisfied': 1, 'anew': 1, 'kathy': 1, 'linden': 1, 'position': 1, '#': 1, '1959': 1, 'vaughn': 1, 'blowin': 1, 'tootin': 1, 'clickin': 1, 'countin': 1, 'traveled': 1, ""wand'rin"": 1, ""'endlessly"": 1, 'higher': 1, 'highest': 1, 'deeper': 1, 'deepest': 1, 'softer': 1, 'breezes': 1, 'oak': 1, 'surround': 1, 'sacred': 1, 'necessarily': 1, 'correspond': 1, 'recordings': 1, 'songbooks': 1, 'printed': 1, 'album': 1, 'jackets': 1, ""'heartaches"": 1, 'effects': 1, 'buoy': 1, ""t'sittin"": 1, ""a'singin"": 1, 'blues': 1, ""t'rockin"": 1, 'woogie': 1, ""t'movin"": 1, 'lyin': 1, 'that\\x92s': 1, 'sacrifice': 1, 'shakespeare': 1, 'juliet': 1, 'romeo': 1, ""'you\\x92re"": 1, 'kissin\\x92': 1, 'cleveland': 1, 'wailin': 1, 'wildwood': 1, 'st': 1, 'loo': 1, 'beaches': 1, 'benches': 1, 'collars': 1, 'tennessee': 1, 'wa': 1, 'hoo': 1, 'ins': 1, 'baltimore': 1, 'troit': 1, ""'searched"": 1, 'searched': 1, ""'morgen"": 1, 'liegt': 1, 'schon': 1, 'weit': 1, 'dabei': 1, 'ist': 1, 'einerlei': 1, 'kommt': 1, 'zu': 1, 'alles': 1, 'vergehn': 1, 'leben': 1, 'endlich': 1, 'schön': 1, 'replies': 1, 'tenderly': 1, 'although': 1, ""'mary"": 1, 'frontier': 1, 'stagecoach': 1, 'cancel': 1, 'dying': 1, 'timbuktu': 1, 'searching': 1, 'cherish': 1, 'trampling': 1, 'vintage': 1, 'wrath': 1, 'stored': 1, 'loosed': 1, 'fateful': 1, 'lightening': 1, 'fires': 1, 'circling': 1, 'camps': 1, 'builded': 1, 'altar': 1, 'dews': 1, 'damps': 1, 'flaring': 1, 'fiery': 1, 'writ': 1, 'burnish': 1, 'd': 1, 'rows': 1, 'ye': 1, 'contemners': 1, 'grace': 1, 'serpent': 1, 'lilies': 1, 'christ': 1, 'bosom': 1, 'transfigures': 1, 'livin': 1, 'tells': 1, 'politely': 1, 'intrude': 1, 'lightly': 1, 'tightly': 1, 'dreamy': 1, 'answered': 1, ""'cha"": 1, 'rude': 1, 'skippin': 1, 'missin': 1, ""'girls"": 1, 'hands': 1, 'snoopy': 1, 'showed': 1, 'em': 1, 'triple': 1, 'carburetor': 1, 'whispered': 1, 'smooching': 1, ']': 1})"
