Year,Chart,ANEW Words Count,Valence Total,Valence Average,Arousal Total,Arousal Average,Dominance Total,Dominance Average,Happiness Total,Happiness Average,Anger Total,Anger Average,Sadness Total,Sadness Average,Fear Total,Fear Average,Disgust Total,Disgust Average
1959,25,24,150.41,6.267083333333333,133.87,5.577916666666667,134.58,5.607500000000001,74.99,3.1245833333333333,41.33999999999999,1.7224999999999995,48.07,2.0029166666666667,42.630000000000024,1.776250000000001,29.910000000000014,1.2462500000000005
1959,26,22,163.14,7.415454545454545,122.65000000000002,5.575000000000001,130.68999999999997,5.940454545454544,81.66999999999999,3.7122727272727265,29.14,1.3245454545454545,32.37,1.4713636363636362,29.42,1.3372727272727274,24.400000000000002,1.1090909090909091
1959,27,9,49.66,5.517777777777777,42.38,4.70888888888889,42.87,4.763333333333333,22.1,2.4555555555555557,13.980000000000002,1.5533333333333337,15.94,1.771111111111111,16.36,1.8177777777777777,10.710000000000003,1.1900000000000004
1959,28,7,42.790000000000006,6.112857142857144,32.620000000000005,4.660000000000001,35.040000000000006,5.005714285714286,18.48,2.64,8.76,1.2514285714285713,8.33,1.19,8.959999999999999,1.2799999999999998,7.25,1.0357142857142858
1959,29,17,132.03,7.766470588235294,91.9,5.405882352941177,85.84,5.049411764705883,67.41000000000001,3.9652941176470593,18.500000000000004,1.0882352941176472,21.520000000000003,1.2658823529411767,23.129999999999995,1.3605882352941174,18.819999999999993,1.1070588235294114
1959,30,22,162.07000000000002,7.366818181818183,120.82,5.491818181818181,127.32999999999998,5.787727272727272,82.91999999999999,3.7690909090909086,30.610000000000007,1.3913636363636366,34.63,1.5740909090909092,32.43,1.4740909090909091,27.380000000000003,1.2445454545454546
1959,31,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1959,32,11,57.1,5.190909090909091,56.38000000000001,5.125454545454546,48.919999999999995,4.447272727272726,28.289999999999996,2.5718181818181813,18.27,1.660909090909091,18.49,1.6809090909090907,19.57,1.779090909090909,15.35,1.3954545454545455
1959,33,18,114.96000000000002,6.386666666666668,82.78,4.598888888888889,97.60999999999999,5.422777777777777,47.14000000000001,2.6188888888888893,23.820000000000004,1.3233333333333335,27.51,1.5283333333333333,23.61,1.3116666666666665,20.42,1.1344444444444446
1959,34,8,51.19,6.39875,41.99,5.24875,45.05,5.63125,27.010000000000005,3.3762500000000006,13.860000000000003,1.7325000000000004,13.11,1.63875,12.209999999999999,1.5262499999999999,9.560000000000002,1.1950000000000003
1959,35,16,78.81,4.925625,75.88,4.7425,73.19,4.574375,42.25,2.640625,28.470000000000006,1.7793750000000004,30.389999999999997,1.8993749999999998,29.35,1.834375,25.060000000000002,1.5662500000000001
1959,36,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1959,37,7,37.53,5.361428571428571,31.590000000000003,4.512857142857143,32.1,4.585714285714286,17.82,2.545714285714286,10.23,1.4614285714285715,9.189999999999998,1.3128571428571425,10.35,1.4785714285714284,8.84,1.262857142857143
1959,38,15,66.11,4.407333333333333,81.35,5.423333333333333,68.55,4.569999999999999,33.370000000000005,2.224666666666667,28.71,1.9140000000000001,35.75,2.3833333333333333,33.730000000000004,2.248666666666667,22.55,1.5033333333333334
1959,39,11,67.8,6.163636363636363,47.830000000000005,4.348181818181819,55.88,5.08,29.54,2.6854545454545455,16.27,1.479090909090909,23.429999999999996,2.1299999999999994,15.71,1.4281818181818182,14.46,1.3145454545454547
1959,40,9,55.51,6.167777777777777,38.37,4.263333333333333,41.18000000000001,4.575555555555557,25.11,2.79,9.629999999999999,1.0699999999999998,9.76,1.0844444444444443,10.37,1.152222222222222,10.129999999999999,1.1255555555555554
1959,41,16,86.74999999999999,5.421874999999999,77.99000000000001,4.874375000000001,75.86999999999999,4.741874999999999,37.39,2.336875,25.720000000000006,1.6075000000000004,23.580000000000002,1.4737500000000001,25.330000000000005,1.5831250000000003,20.69,1.293125
1959,42,6,40.14,6.69,31.980000000000004,5.330000000000001,32.160000000000004,5.36,20.66,3.4433333333333334,7.04,1.1733333333333333,8.16,1.36,7.3,1.2166666666666666,5.919999999999999,0.9866666666666665
1959,43,4,23.38,5.845,18.8,4.7,18.32,4.58,12.39,3.0975,4.5,1.125,5.0,1.25,4.7,1.175,3.6799999999999997,0.9199999999999999
1959,44,20,163.76,8.187999999999999,122.29999999999998,6.114999999999999,130.51,6.525499999999999,87.44999999999999,4.3725,29.12000000000001,1.4560000000000006,33.32,1.666,29.549999999999997,1.4774999999999998,22.83000000000001,1.1415000000000004
1959,45,11,63.08,5.734545454545454,47.13999999999999,4.285454545454545,52.99999999999999,4.8181818181818175,30.590000000000003,2.780909090909091,14.030000000000001,1.2754545454545456,17.66,1.6054545454545455,14.970000000000002,1.360909090909091,12.390000000000002,1.1263636363636367
1959,46,14,79.23999999999998,5.659999999999998,64.36999999999999,4.597857142857142,67.47,4.819285714285714,32.300000000000004,2.3071428571428574,20.43,1.4592857142857143,19.01,1.3578571428571429,21.169999999999995,1.5121428571428568,19.259999999999998,1.3757142857142857
1959,47,15,100.24999999999999,6.683333333333333,83.39,5.559333333333333,83.03999999999999,5.536,56.64,3.7760000000000002,19.000000000000004,1.2666666666666668,20.989999999999995,1.399333333333333,18.649999999999995,1.243333333333333,16.919999999999998,1.128
1959,48,18,105.05999999999997,5.836666666666665,89.62999999999998,4.979444444444443,93.55999999999999,5.197777777777777,52.67999999999999,2.9266666666666663,30.520000000000007,1.695555555555556,30.939999999999998,1.7188888888888887,28.04,1.5577777777777777,27.139999999999997,1.5077777777777777
1959,49,22,68.89,3.1313636363636363,93.80000000000001,4.263636363636365,80.10000000000001,3.640909090909091,29.01,1.3186363636363636,41.82000000000001,1.9009090909090913,64.98,2.9536363636363636,49.83,2.265,31.740000000000006,1.442727272727273
1959,50,45,305.3000000000001,6.784444444444447,227.77,5.061555555555556,216.80999999999995,4.817999999999999,143.42,3.187111111111111,62.74000000000001,1.3942222222222225,71.43999999999994,1.5875555555555543,75.89999999999996,1.6866666666666659,57.330000000000034,1.2740000000000007
1959,51,28,181.23999999999998,6.472857142857142,152.38000000000002,5.442142857142858,153.42,5.479285714285714,90.72999999999998,3.240357142857142,46.20000000000001,1.6500000000000004,52.11000000000001,1.8610714285714287,42.59,1.5210714285714286,35.68000000000001,1.2742857142857145
1959,52,10,63.52000000000001,6.352000000000001,49.38,4.938000000000001,52.50000000000001,5.250000000000001,29.31,2.931,12.569999999999999,1.257,13.27,1.327,13.770000000000001,1.3770000000000002,11.280000000000001,1.1280000000000001
1959,53,15,100.89000000000001,6.726000000000001,71.99,4.799333333333333,83.48,5.565333333333333,48.269999999999996,3.2179999999999995,17.849999999999998,1.19,20.03,1.3353333333333335,20.459999999999997,1.3639999999999999,15.71,1.0473333333333334
1959,54,23,65.20999999999998,2.835217391304347,127.17999999999998,5.529565217391303,80.69999999999999,3.5086956521739125,32.14999999999999,1.3978260869565213,49.989999999999995,2.173478260869565,49.839999999999996,2.1669565217391304,67.48,2.933913043478261,49.839999999999996,2.1669565217391304
1959,55,8,51.46999999999999,6.433749999999999,39.54,4.9425,42.37,5.29625,25.199999999999996,3.1499999999999995,9.68,1.21,10.24,1.28,10.16,1.27,8.34,1.0425
1959,56,20,101.78999999999999,5.089499999999999,92.97999999999999,4.648999999999999,86.38000000000002,4.319000000000001,50.24,2.512,31.550000000000004,1.5775000000000001,45.67,2.2835,37.709999999999994,1.8854999999999997,25.62,1.2810000000000001
1959,57,15,105.60000000000001,7.040000000000001,77.72999999999999,5.1819999999999995,85.19999999999999,5.679999999999999,51.08,3.405333333333333,20.090000000000007,1.3393333333333337,23.189999999999998,1.5459999999999998,21.040000000000003,1.402666666666667,16.98,1.1320000000000001
1959,58,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1959,59,21,152.86999999999998,7.279523809523808,121.41000000000001,5.781428571428572,118.97999999999998,5.665714285714285,72.03999999999999,3.43047619047619,27.04000000000001,1.287619047619048,34.24999999999999,1.6309523809523807,27.4,1.3047619047619048,23.459999999999997,1.117142857142857
1959,60,7,48.040000000000006,6.862857142857144,40.56,5.7942857142857145,37.72,5.388571428571429,25.139999999999997,3.591428571428571,7.78,1.1114285714285714,8.09,1.1557142857142857,9.12,1.3028571428571427,7.13,1.0185714285714285
1959,61,11,68.21000000000001,6.200909090909092,56.78999999999999,5.162727272727272,56.68,5.152727272727272,34.89,3.171818181818182,15.249999999999996,1.386363636363636,19.63,1.7845454545454544,16.54,1.5036363636363637,12.54,1.14
1959,62,6,35.31,5.885000000000001,24.77,4.128333333333333,28.82,4.803333333333334,17.450000000000003,2.9083333333333337,7.43,1.2383333333333333,7.88,1.3133333333333332,7.109999999999999,1.1849999999999998,6.65,1.1083333333333334
1959,63,6,31.06,5.176666666666667,26.27,4.378333333333333,25.92,4.32,14.3,2.3833333333333333,6.890000000000001,1.1483333333333334,7.58,1.2633333333333334,7.04,1.1733333333333333,6.02,1.0033333333333332
1959,64,16,108.50000000000001,6.781250000000001,87.02,5.43875,89.35,5.584375,50.25,3.140625,19.890000000000004,1.2431250000000003,21.049999999999997,1.3156249999999998,23.730000000000004,1.4831250000000002,18.63,1.164375
1959,65,4,18.86,4.715,18.1,4.525,16.29,4.0725,10.23,2.5575,5.24,1.31,7.340000000000001,1.8350000000000002,5.359999999999999,1.3399999999999999,4.57,1.1425
1959,66,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1959,67,19,118.75,6.25,102.44999999999997,5.392105263157894,93.51000000000002,4.921578947368422,57.72000000000001,3.037894736842106,29.119999999999997,1.5326315789473683,30.380000000000003,1.5989473684210527,29.650000000000002,1.5605263157894738,25.240000000000002,1.328421052631579
1959,68,23,169.16,7.354782608695652,106.74999999999997,4.641304347826086,132.18,5.746956521739131,84.00999999999998,3.652608695652173,29.560000000000016,1.2852173913043485,32.740000000000016,1.423478260869566,27.920000000000005,1.213913043478261,25.039999999999996,1.0886956521739128
1959,69,15,109.35,7.29,86.42999999999999,5.762,79.79,5.319333333333334,54.19,3.6126666666666667,17.990000000000002,1.1993333333333334,19.870000000000005,1.3246666666666669,24.169999999999998,1.6113333333333333,16.36,1.0906666666666667
1959,70,16,106.61000000000001,6.663125000000001,75.08000000000001,4.692500000000001,80.38999999999999,5.024374999999999,51.699999999999996,3.2312499999999997,20.200000000000003,1.2625000000000002,23.84,1.49,23.580000000000002,1.4737500000000001,17.83,1.114375
1959,71,37,244.14000000000001,6.598378378378379,182.12999999999997,4.922432432432432,206.97,5.593783783783784,113.16000000000001,3.0583783783783787,52.760000000000005,1.425945945945946,52.73,1.4251351351351351,59.34999999999998,1.6040540540540535,46.62,1.26
1959,72,9,61.25,6.805555555555555,51.85,5.761111111111111,51.25,5.694444444444445,28.669999999999998,3.1855555555555553,11.22,1.2466666666666668,11.9,1.3222222222222222,11.850000000000001,1.3166666666666669,9.32,1.0355555555555556
1959,73,9,55.160000000000004,6.1288888888888895,39.91,4.434444444444444,46.37,5.152222222222222,25.76,2.8622222222222224,11.21,1.2455555555555557,12.61,1.401111111111111,11.629999999999999,1.2922222222222222,9.54,1.0599999999999998
1959,74,27,160.94000000000003,5.960740740740742,132.09,4.892222222222222,142.01000000000002,5.2596296296296305,77.78,2.8807407407407406,45.89,1.6996296296296296,41.940000000000005,1.5533333333333335,42.01,1.555925925925926,37.400000000000006,1.3851851851851853
1959,75,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1959,76,13,88.02,6.770769230769231,64.33,4.9484615384615385,76.44999999999999,5.88076923076923,41.06,3.1584615384615384,16.81,1.293076923076923,16.38,1.26,17.65,1.3576923076923075,14.240000000000002,1.0953846153846156
1959,77,20,85.60000000000001,4.28,101.60999999999997,5.080499999999999,90.69000000000001,4.5345,40.230000000000004,2.0115000000000003,42.06,2.103,42.46,2.123,43.87999999999999,2.1939999999999995,39.71,1.9855
1959,78,22,159.6,7.254545454545454,128.84,5.856363636363636,128.55,5.843181818181819,80.29999999999998,3.649999999999999,31.070000000000007,1.4122727272727276,33.199999999999996,1.5090909090909088,35.74000000000001,1.624545454545455,24.97,1.135
1959,79,41,317.36000000000007,7.74048780487805,220.96,5.389268292682927,203.85,4.971951219512195,159.15,3.881707317073171,46.56000000000001,1.135609756097561,54.56999999999998,1.330975609756097,58.48999999999997,1.4265853658536578,48.35000000000001,1.179268292682927
1959,80,15,52.980000000000004,3.5320000000000005,57.04,3.8026666666666666,59.34000000000001,3.956000000000001,21.4,1.4266666666666665,30.2,2.013333333333333,33.06,2.204,30.76000000000001,2.0506666666666673,25.670000000000005,1.7113333333333336
1959,81,27,186.05,6.890740740740741,140.15,5.190740740740741,148.42,5.497037037037036,88.24999999999999,3.268518518518518,36.96,1.3688888888888888,41.940000000000005,1.5533333333333335,43.06000000000001,1.5948148148148151,31.950000000000003,1.1833333333333333
1959,82,29,208.8,7.2,151.91,5.238275862068965,170.89000000000007,5.892758620689658,105.24999999999996,3.6293103448275845,42.73999999999999,1.4737931034482754,47.41999999999999,1.635172413793103,44.75000000000002,1.5431034482758628,35.63,1.2286206896551726
1959,83,7,49.68000000000001,7.097142857142858,39.010000000000005,5.572857142857144,39.669999999999995,5.667142857142856,26.88,3.84,8.850000000000001,1.2642857142857145,9.27,1.3242857142857143,9.1,1.3,6.91,0.9871428571428572
1959,84,11,74.45,6.7681818181818185,58.05,5.277272727272727,61.85,5.622727272727273,37.31,3.391818181818182,15.120000000000001,1.3745454545454547,15.709999999999997,1.428181818181818,15.790000000000001,1.4354545454545455,11.66,1.06
1959,85,6,33.47,5.578333333333333,25.200000000000003,4.2,28.0,4.666666666666667,17.29,2.8816666666666664,7.27,1.2116666666666667,8.25,1.375,6.95,1.1583333333333334,6.03,1.0050000000000001
1959,86,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1959,87,13,93.69,7.2069230769230765,64.59,4.968461538461539,75.08,5.775384615384615,48.16,3.7046153846153844,17.360000000000003,1.3353846153846156,18.37,1.4130769230769231,17.540000000000003,1.3492307692307695,13.98,1.0753846153846154
1959,88,20,142.32999999999998,7.116499999999999,120.86999999999998,6.043499999999999,119.03,5.9515,71.16,3.558,32.10000000000001,1.6050000000000004,34.99,1.7495,32.85,1.6425,25.62,1.2810000000000001
1959,89,19,139.62,7.348421052631579,99.73000000000002,5.248947368421054,89.24000000000001,4.696842105263158,69.08000000000001,3.6357894736842113,21.870000000000005,1.1510526315789475,24.74000000000001,1.3021052631578953,29.049999999999994,1.5289473684210524,22.559999999999995,1.1873684210526314
1959,90,38,281.46000000000004,7.406842105263159,217.56999999999994,5.725526315789472,227.10000000000008,5.976315789473686,143.10999999999993,3.7660526315789453,58.529999999999994,1.5402631578947368,61.34999999999998,1.6144736842105258,59.51000000000001,1.5660526315789476,47.13000000000002,1.2402631578947372
1959,91,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1959,92,20,121.94000000000001,6.097,100.88000000000002,5.044000000000001,97.05999999999999,4.853,57.089999999999996,2.8545,30.67,1.5335,30.529999999999994,1.5264999999999997,32.57,1.6285,25.769999999999996,1.2884999999999998
1959,93,10,70.26,7.026000000000001,56.72,5.672,54.730000000000004,5.473000000000001,36.11,3.6109999999999998,13.14,1.314,14.819999999999999,1.4819999999999998,13.63,1.363,10.829999999999998,1.0829999999999997
1959,94,3,10.68,3.56,7.18,2.393333333333333,10.14,3.3800000000000003,3.72,1.24,2.56,0.8533333333333334,2.06,0.6866666666666666,2.34,0.7799999999999999,2.34,0.7799999999999999
1959,95,17,128.29000000000002,7.546470588235295,90.88999999999999,5.346470588235293,95.13999999999999,5.596470588235293,66.8,3.929411764705882,21.980000000000008,1.2929411764705887,25.21,1.4829411764705882,24.79,1.458235294117647,19.43,1.1429411764705881
1959,96,17,75.38,4.434117647058823,85.16,5.009411764705882,74.21000000000001,4.36529411764706,34.95,2.0558823529411767,30.740000000000006,1.8082352941176474,33.37,1.9629411764705882,34.760000000000005,2.0447058823529414,26.080000000000002,1.5341176470588236
1959,97,28,186.42999999999998,6.658214285714285,145.26,5.187857142857142,161.48000000000002,5.767142857142858,85.73999999999997,3.062142857142856,36.23000000000001,1.2939285714285718,36.95,1.3196428571428573,40.09,1.4317857142857144,31.990000000000002,1.1425
1959,98,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1959,99,7,40.980000000000004,5.854285714285715,35.32,5.045714285714285,32.21,4.601428571428571,20.55,2.935714285714286,9.639999999999999,1.377142857142857,8.799999999999999,1.257142857142857,8.6,1.2285714285714284,8.579999999999998,1.2257142857142855
1959,100,7,44.699999999999996,6.385714285714285,32.61,4.658571428571428,38.31,5.472857142857143,21.400000000000002,3.0571428571428574,8.629999999999999,1.2328571428571427,9.24,1.32,8.709999999999999,1.2442857142857142,7.640000000000001,1.0914285714285714
1960,1,11,67.28999999999999,6.117272727272726,50.81,4.619090909090909,56.32,5.12,33.95,3.0863636363636364,14.79,1.3445454545454545,15.419999999999998,1.4018181818181816,15.610000000000001,1.4190909090909092,11.649999999999999,1.0590909090909089
1960,2,9,51.52000000000001,5.724444444444446,44.54,4.948888888888889,46.440000000000005,5.16,26.03,2.8922222222222222,14.16,1.5733333333333333,16.1,1.788888888888889,15.32,1.7022222222222223,11.26,1.251111111111111
1960,3,9,51.29,5.698888888888889,41.83,4.647777777777778,44.620000000000005,4.957777777777778,25.12,2.7911111111111113,13.860000000000001,1.54,16.549999999999997,1.8388888888888886,14.59,1.6211111111111112,10.459999999999999,1.162222222222222
1960,4,37,270.87000000000006,7.320810810810812,193.79000000000002,5.237567567567568,221.23000000000002,5.9791891891891895,126.35000000000002,3.4148648648648656,48.07000000000001,1.2991891891891894,49.839999999999996,1.347027027027027,49.94,1.3497297297297297,42.69,1.1537837837837837
1960,5,15,105.92,7.061333333333334,73.92999999999999,4.9286666666666665,78.16,5.210666666666667,57.97,3.8646666666666665,16.51,1.1006666666666667,17.17,1.1446666666666667,19.089999999999996,1.2726666666666664,15.059999999999999,1.004
1960,6,13,64.33,4.9484615384615385,61.480000000000004,4.729230769230769,58.79,4.522307692307693,29.95,2.3038461538461537,23.17,1.7823076923076924,28.68,2.206153846153846,24.92,1.916923076923077,17.62,1.3553846153846154
1960,7,18,129.42,7.1899999999999995,104.75,5.819444444444445,106.14,5.8966666666666665,65.86999999999999,3.659444444444444,26.870000000000005,1.492777777777778,30.279999999999998,1.682222222222222,29.03,1.6127777777777779,21.170000000000005,1.1761111111111113
1960,8,10,44.999999999999986,4.499999999999998,46.72,4.672,43.54,4.354,19.500000000000004,1.9500000000000004,18.990000000000002,1.8990000000000002,20.73,2.073,16.58,1.658,12.3,1.23
1960,9,10,53.17,5.317,47.67,4.767,43.53999999999999,4.353999999999999,22.320000000000004,2.232,13.89,1.389,14.999999999999998,1.4999999999999998,17.900000000000002,1.7900000000000003,12.079999999999998,1.2079999999999997
1960,10,10,68.09,6.809,46.66,4.6659999999999995,46.58,4.6579999999999995,31.949999999999996,3.1949999999999994,10.52,1.052,11.81,1.181,12.740000000000002,1.2740000000000002,11.18,1.1179999999999999
1960,11,6,31.89,5.315,27.89,4.648333333333333,27.089999999999996,4.515,15.580000000000002,2.596666666666667,8.690000000000001,1.4483333333333335,10.58,1.7633333333333334,9.31,1.5516666666666667,7.17,1.195
1960,12,8,41.72,5.215,38.59,4.82375,35.94,4.4925,18.99,2.37375,13.7,1.7125,10.82,1.3525,11.790000000000001,1.4737500000000001,10.42,1.3025
1960,13,20,128.23999999999998,6.411999999999999,95.15999999999997,4.757999999999998,106.80000000000001,5.340000000000001,60.03,3.0015,26.220000000000002,1.3110000000000002,29.42,1.471,28.52,1.426,22.9,1.145
1960,14,16,109.14,6.82125,84.91000000000001,5.306875000000001,86.85,5.428125,52.5,3.28125,23.210000000000004,1.4506250000000003,24.659999999999997,1.5412499999999998,24.47,1.529375,20.66,1.29125
1960,15,45,249.98000000000002,5.5551111111111116,252.54000000000002,5.612,235.32000000000008,5.229333333333335,120.36999999999996,2.674888888888888,88.76,1.9724444444444447,86.53999999999998,1.9231111111111105,93.97000000000001,2.0882222222222224,69.5,1.5444444444444445
1960,16,44,201.44999999999987,4.578409090909088,220.30999999999995,5.0070454545454535,185.17,4.2084090909090905,83.23000000000002,1.8915909090909095,60.06000000000002,1.3650000000000004,68.58000000000001,1.5586363636363638,104.34999999999994,2.3715909090909078,67.01000000000005,1.5229545454545466
1960,17,16,110.76999999999998,6.923124999999999,90.00000000000001,5.625000000000001,90.16999999999999,5.635624999999999,51.419999999999995,3.2137499999999997,23.560000000000006,1.4725000000000004,25.62,1.60125,24.380000000000003,1.5237500000000002,20.57,1.285625
1960,18,9,57.73,6.414444444444444,40.51,4.501111111111111,43.55,4.838888888888889,27.250000000000004,3.027777777777778,10.61,1.1788888888888889,11.440000000000001,1.2711111111111113,11.36,1.2622222222222221,10.23,1.1366666666666667
1960,19,29,133.32000000000002,4.597241379310345,140.20999999999998,4.834827586206896,136.79,4.716896551724138,53.88999999999999,1.8582758620689652,45.199999999999996,1.5586206896551722,48.48000000000001,1.6717241379310348,61.68,2.126896551724138,38.51,1.3279310344827586
1960,20,17,55.06000000000002,3.2388235294117655,77.71000000000001,4.571176470588235,56.02000000000001,3.2952941176470594,26.480000000000004,1.5576470588235296,30.57999999999999,1.7988235294117643,52.949999999999996,3.1147058823529408,40.65,2.3911764705882352,24.030000000000005,1.4135294117647061
1960,21,3,13.95,4.6499999999999995,11.02,3.6733333333333333,11.25,3.75,6.6499999999999995,2.2166666666666663,3.04,1.0133333333333334,3.19,1.0633333333333332,3.52,1.1733333333333333,2.44,0.8133333333333334
1960,22,14,98.47,7.033571428571428,77.99,5.570714285714286,81.02,5.7871428571428565,47.47,3.3907142857142856,18.520000000000003,1.3228571428571432,19.92,1.422857142857143,19.64,1.4028571428571428,15.440000000000001,1.102857142857143
